nom,prix,website,source,date_scraped,category,promotion,url,description,normalized_nom,normalized_description,nom_and_description
KitchenAid - 1.4 Cu. Ft. Built-In Microwave,1664.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat748301803023&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat748301803023&type=page&usc=All%20Categories,2025-01-18 22:31:01,microwaves,,https://www.bestbuy.com/site/kitchenaid-1-4-cu-ft-built-in-microwave-stainless-steel/7702039.p?skuId=7702039,Specifications Product Height 17 7/8 inches Product Width 23 3/4 inches Product Depth 21 1/4 inches App Compatible No Microwave Type Built-in Turntable Diameter 15 3/4 inches,kitchenaid - 1.4 cu. ft. built-in microwave,specifications product height 17 7/8 inches product width 23 3/4 inches product depth 21 1/4 inches app compatible no microwave type built-in turntable diameter 15 3/4 inches,KitchenAid - 1.4 Cu. Ft. Built-In Microwave Specifications Product Height 17 7/8 inches Product Width 23 3/4 inches Product Depth 21 1/4 inches App Compatible No Microwave Type Built-in Turntable Diameter 15 3/4 inches
Panasonic - 2.2 Cu. Ft. 1250 Watt SN97JS Microwave with Cyclonic Inverter and Sensor Cooking,343.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat748301803023&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat748301803023&type=page&usc=All%20Categories,2025-01-18 22:31:01,microwaves,,https://www.bestbuy.com/site/panasonic-2-2-cu-ft-1250-watt-sn97js-microwave-with-cyclonic-inverter-and-sensor-cooking-stainless-steel/6314380.p?skuId=6314380,Specifications Product Height 14 inches Product Width 23 7/8 inches Product Depth 19 7/16 inches App Compatible No Microwave Type Countertop Turntable Diameter 16 1/2 inches,panasonic - 2.2 cu. ft. 1250 watt sn97js microwave with cyclonic inverter and sensor cooking,specifications product height 14 inches product width 23 7/8 inches product depth 19 7/16 inches app compatible no microwave type countertop turntable diameter 16 1/2 inches,Panasonic - 2.2 Cu. Ft. 1250 Watt SN97JS Microwave with Cyclonic Inverter and Sensor Cooking Specifications Product Height 14 inches Product Width 23 7/8 inches Product Depth 19 7/16 inches App Compatible No Microwave Type Countertop Turntable Diameter 16 1/2 inches
Panasonic - 1.2 Cu. Ft. 1200-Watt Countertop Microwave Oven with Inverter Technology,199.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat748301803023&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat748301803023&type=page&usc=All%20Categories,2025-01-18 22:31:01,microwaves,,https://www.bestbuy.com/site/panasonic-1-2-cu-ft-1200-watt-countertop-microwave-oven-with-inverter-technology-stainless-steel/6580660.p?skuId=6580660,Specifications Product Height 12 1/5 inches Product Width 20 2/3 inches Product Depth 15 4/5 inches App Compatible No Microwave Type Countertop Turntable Diameter 16 1/2 inches,panasonic - 1.2 cu. ft. 1200-watt countertop microwave oven with inverter technology,specifications product height 12 1/5 inches product width 20 2/3 inches product depth 15 4/5 inches app compatible no microwave type countertop turntable diameter 16 1/2 inches,Panasonic - 1.2 Cu. Ft. 1200-Watt Countertop Microwave Oven with Inverter Technology Specifications Product Height 12 1/5 inches Product Width 20 2/3 inches Product Depth 15 4/5 inches App Compatible No Microwave Type Countertop Turntable Diameter 16 1/2 inches
Samsung - Bespoke 2.1 Cu. Ft. Over-the-Range Microwave with Sensor Cooking and Edge to Edge Glass Display Steel,399.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat748301803023&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat748301803023&type=page&usc=All%20Categories,2025-01-18 22:31:01,microwaves,,https://www.bestbuy.com/site/samsung-bespoke-2-1-cu-ft-over-the-range-microwave-with-sensor-cooking-and-edge-to-edge-glass-display-matte-black-steel/6568550.p?skuId=6568550,"Specifications Product Height 17 1/16 inches Product Width 29 7/8 inches Product Depth 16 1/2 inches App Compatible Yes Works With Amazon Alexa, Bixby, Google Assistant Microwave Type Over-the-range",samsung - bespoke 2.1 cu. ft. over-the-range microwave with sensor cooking and edge to edge glass display steel,"specifications product height 17 1/16 inches product width 29 7/8 inches product depth 16 1/2 inches app compatible yes works with amazon alexa, bixby, google assistant microwave type over-the-range","Samsung - Bespoke 2.1 Cu. Ft. Over-the-Range Microwave with Sensor Cooking and Edge to Edge Glass Display Steel Specifications Product Height 17 1/16 inches Product Width 29 7/8 inches Product Depth 16 1/2 inches App Compatible Yes Works With Amazon Alexa, Bixby, Google Assistant Microwave Type Over-the-range"
Panasonic - 2.2-Cu. Ft. Built-In/Countertop Cyclonic Wave Microwave Oven with Inverter Technology,419.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat748301803023&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat748301803023&type=page&usc=All%20Categories,2025-01-18 22:31:01,microwaves,,https://www.bestbuy.com/site/panasonic-2-2-cu-ft-built-in-countertop-cyclonic-wave-microwave-oven-with-inverter-technology-stainless-steel/6279504.p?skuId=6279504,Specifications Product Height 14 inches Product Width 23 9/10 inches Product Depth 19 2/5 inches App Compatible No Microwave Type Countertop Turntable Diameter 16 1/2 inches,panasonic - 2.2-cu. ft. built-in/countertop cyclonic wave microwave oven with inverter technology,specifications product height 14 inches product width 23 9/10 inches product depth 19 2/5 inches app compatible no microwave type countertop turntable diameter 16 1/2 inches,Panasonic - 2.2-Cu. Ft. Built-In/Countertop Cyclonic Wave Microwave Oven with Inverter Technology Specifications Product Height 14 inches Product Width 23 9/10 inches Product Depth 19 2/5 inches App Compatible No Microwave Type Countertop Turntable Diameter 16 1/2 inches
GE - 1.4 Cu. Ft. Over-the-Range Microwave with Sensor Cooking and LED Interior and Surface Lighting,449.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat748301803023&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat748301803023&type=page&usc=All%20Categories,2025-01-18 22:31:01,microwaves,,https://www.bestbuy.com/site/ge-1-4-cu-ft-over-the-range-microwave-with-sensor-cooking-and-led-interior-and-surface-lighting-stainless-steel/6587846.p?skuId=6587846,Specifications Product Height 17 inches Product Width 23 13/16 inches Product Depth 16 3/8 inches App Compatible No Microwave Type Over-the-range Turntable Diameter 13 1/2 inches,ge - 1.4 cu. ft. over-the-range microwave with sensor cooking and led interior and surface lighting,specifications product height 17 inches product width 23 13/16 inches product depth 16 3/8 inches app compatible no microwave type over-the-range turntable diameter 13 1/2 inches,GE - 1.4 Cu. Ft. Over-the-Range Microwave with Sensor Cooking and LED Interior and Surface Lighting Specifications Product Height 17 inches Product Width 23 13/16 inches Product Depth 16 3/8 inches App Compatible No Microwave Type Over-the-range Turntable Diameter 13 1/2 inches
Sharp - 2.2 cu. ft. 1200W Microwave with Inverter Cooking - Stainless,229.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat748301803023&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat748301803023&type=page&usc=All%20Categories,2025-01-18 22:31:01,microwaves,,https://www.bestbuy.com/site/sharp-2-2-cu-ft-1200w-microwave-with-inverter-cooking-stainless-stainless-steel/6576580.p?skuId=6576580,Specifications Product Height 13 3/5 inches Product Width 24 2/5 inches Product Depth 19 3/5 inches App Compatible No Microwave Type Countertop Turntable Diameter 16.5 inches,sharp - 2.2 cu. ft. 1200w microwave with inverter cooking - stainless,specifications product height 13 3/5 inches product width 24 2/5 inches product depth 19 3/5 inches app compatible no microwave type countertop turntable diameter 16.5 inches,Sharp - 2.2 cu. ft. 1200W Microwave with Inverter Cooking - Stainless Specifications Product Height 13 3/5 inches Product Width 24 2/5 inches Product Depth 19 3/5 inches App Compatible No Microwave Type Countertop Turntable Diameter 16.5 inches
Breville - the Compact Wave Soft Close 0.9 Cu. Ft. Microwave,249.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat748301803023&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat748301803023&type=page&usc=All%20Categories,2025-01-18 22:31:01,microwaves,,https://www.bestbuy.com/site/breville-the-compact-wave-soft-close-0-9-cu-ft-microwave-silver/6362518.p?skuId=6362518,Specifications Product Height 11 1/2 inches Product Width 19 inches Product Depth 17 1/3 inches App Compatible No Microwave Type Countertop Turntable Diameter 10.6 inches,breville - the compact wave soft close 0.9 cu. ft. microwave,specifications product height 11 1/2 inches product width 19 inches product depth 17 1/3 inches app compatible no microwave type countertop turntable diameter 10.6 inches,Breville - the Compact Wave Soft Close 0.9 Cu. Ft. Microwave Specifications Product Height 11 1/2 inches Product Width 19 inches Product Depth 17 1/3 inches App Compatible No Microwave Type Countertop Turntable Diameter 10.6 inches
LG - 1.8 Cu. Ft. Over-the-Range Smart Microwave with Sensor Cooking and EasyClean,299.99,bestbuy.com,https://www.bestbuy.com/site/searchpage.jsp?_dyncharset=UTF-8&browsedCategory=pcmcat748301803023&cp=3&id=pcat17071&iht=n&ks=960&list=y&sc=Global&st=categoryid%24pcmcat748301803023&type=page&usc=All%20Categories,2025-01-18 22:31:01,microwaves,,https://www.bestbuy.com/site/lg-1-8-cu-ft-over-the-range-smart-microwave-with-sensor-cooking-and-easyclean-stainless-steel/6508562.p?skuId=6508562,"Specifications Product Height 16 1/2 inches Product Width 29 15/16 inches Product Depth 15 15/16 inches App Compatible Yes Works With Amazon Alexa, Google Assistant Microwave Type Over-the-range",lg - 1.8 cu. ft. over-the-range smart microwave with sensor cooking and easyclean,"specifications product height 16 1/2 inches product width 29 15/16 inches product depth 15 15/16 inches app compatible yes works with amazon alexa, google assistant microwave type over-the-range","LG - 1.8 Cu. Ft. Over-the-Range Smart Microwave with Sensor Cooking and EasyClean Specifications Product Height 16 1/2 inches Product Width 29 15/16 inches Product Depth 15 15/16 inches App Compatible Yes Works With Amazon Alexa, Google Assistant Microwave Type Over-the-range"
Sharp French 3-Door Refrigerator with Water Dispenser (SJF2955KS),2999.99,sharpusa.com,https://shop.sharpusa.com/products/refrigerator/,2025-01-18 22:31:01,refrigerators,,https://shop.sharpusa.com/sharp-french-3-door-refrigerator-with-water-dispenser-sjf2955ks/,"Spacious 28.9 cu. ft. Capacity with Fingerprint Resistant Exterior Dual Ice Makers Produce Up-to 6.9 lbs. of Ice Daily 5 Premium White LED Interior Lights, for Clear Visibility into Your Refrigerator Chill-Boost and Freezer-Boost Modes for Rapid Cooling and Freezing Convenient Door Ice and Water Dispenser ADA Compliant Click here to purchase an Extended Warranty for your product.",sharp french 3-door refrigerator with water dispenser (sjf2955ks),"spacious 28.9 cu. ft. capacity with fingerprint resistant exterior dual ice makers produce up-to 6.9 lbs. of ice daily 5 premium white led interior lights, for clear visibility into your refrigerator chill-boost and freezer-boost modes for rapid cooling and freezing convenient door ice and water dispenser ada compliant click here to purchase an extended warranty for your product.","Sharp French 3-Door Refrigerator with Water Dispenser (SJF2955KS) Spacious 28.9 cu. ft. Capacity with Fingerprint Resistant Exterior Dual Ice Makers Produce Up-to 6.9 lbs. of Ice Daily 5 Premium White LED Interior Lights, for Clear Visibility into Your Refrigerator Chill-Boost and Freezer-Boost Modes for Rapid Cooling and Freezing Convenient Door Ice and Water Dispenser ADA Compliant Click here to purchase an Extended Warranty for your product."
Sharp French 4-Door Counter-Depth Refrigerator with Water Dispenser (SJG2254FS),2599.99,sharpusa.com,https://shop.sharpusa.com/products/refrigerator/,2025-01-18 22:31:01,refrigerators,,https://shop.sharpusa.com/sharp-french-4-door-counter-depth-refrigerator-with-water-dispenser-sjg2254fs/,"The Triple Cooling System Allows Independent Control Over Refrigerator, Drawers and Ice Maker Flex Drawer with Four Independent Temperature Controls to Fit Your Lifestyle Door Ice and Water Dispenser Fingerprint Resistant Exterior with a Spacious and Sleek Interior Finish Automatic Ice Maker Produces Up-to 4.4 lbs., of Ice Daily Replacement Refrigerator Water Filter (SJWF200) Available Click here to purchase an Extended Warranty for your product.",sharp french 4-door counter-depth refrigerator with water dispenser (sjg2254fs),"the triple cooling system allows independent control over refrigerator, drawers and ice maker flex drawer with four independent temperature controls to fit your lifestyle door ice and water dispenser fingerprint resistant exterior with a spacious and sleek interior finish automatic ice maker produces up-to 4.4 lbs., of ice daily replacement refrigerator water filter (sjwf200) available click here to purchase an extended warranty for your product.","Sharp French 4-Door Counter-Depth Refrigerator with Water Dispenser (SJG2254FS) The Triple Cooling System Allows Independent Control Over Refrigerator, Drawers and Ice Maker Flex Drawer with Four Independent Temperature Controls to Fit Your Lifestyle Door Ice and Water Dispenser Fingerprint Resistant Exterior with a Spacious and Sleek Interior Finish Automatic Ice Maker Produces Up-to 4.4 lbs., of Ice Daily Replacement Refrigerator Water Filter (SJWF200) Available Click here to purchase an Extended Warranty for your product."
Sharp French 4-Door Counter-Depth Refrigerator (SJG2351FS),1599.99,sharpusa.com,https://shop.sharpusa.com/products/refrigerator/,2025-01-18 22:31:01,refrigerators,,https://shop.sharpusa.com/sharp-french-4-door-counter-depth-refrigerator-sjg2351fs/,Fingerprint Resistant Exterior with a Spacious and Sleek Interior Finish Dual Freezer Compartments Automatic Ice Maker Produces Up-to 3 lbs. of Ice Daily Double Humidity-Controlled Crispers for Your Most Delicate Fruits and Vegetables Chill-Boost and Freezer-Boost Modes for Rapid Cooling and Freezing Click here to purchase an Extended Warranty for your product.,sharp french 4-door counter-depth refrigerator (sjg2351fs),fingerprint resistant exterior with a spacious and sleek interior finish dual freezer compartments automatic ice maker produces up-to 3 lbs. of ice daily double humidity-controlled crispers for your most delicate fruits and vegetables chill-boost and freezer-boost modes for rapid cooling and freezing click here to purchase an extended warranty for your product.,Sharp French 4-Door Counter-Depth Refrigerator (SJG2351FS) Fingerprint Resistant Exterior with a Spacious and Sleek Interior Finish Dual Freezer Compartments Automatic Ice Maker Produces Up-to 3 lbs. of Ice Daily Double Humidity-Controlled Crispers for Your Most Delicate Fruits and Vegetables Chill-Boost and Freezer-Boost Modes for Rapid Cooling and Freezing Click here to purchase an Extended Warranty for your product.
Sharp 24 in. Bottom-Freezer Counter-Depth Refrigerator (SJB1255GS),999.99,sharpusa.com,https://shop.sharpusa.com/products/refrigerator/,2025-01-18 22:31:01,refrigerators,,https://shop.sharpusa.com/sharp-24-in-bottom-freezer-counter-depth-refrigerator-sjb1255gs/,"The Slim and Spacious 4.2 cu.ft. Freezer Fits All Your Frozen Favorites With Room to Spare Multi Air Flow Evenly Distributes Air Through Multiple Vents in Both Freezer and Refrigerator Select Vacation Mode to Turn Off The Refrigerator Cavity While Your Freezer Remains On Equipped With a Removable Wine Rack, Perfect For Chilling or Displaying Wine Fresh Converter Drawer Provides a Chiller Option for Fresh Food and a Crisper Option for Fruits and Vegetable Click here to purchase an Extended Warranty for your product.",sharp 24 in. bottom-freezer counter-depth refrigerator (sjb1255gs),"the slim and spacious 4.2 cu.ft. freezer fits all your frozen favorites with room to spare multi air flow evenly distributes air through multiple vents in both freezer and refrigerator select vacation mode to turn off the refrigerator cavity while your freezer remains on equipped with a removable wine rack, perfect for chilling or displaying wine fresh converter drawer provides a chiller option for fresh food and a crisper option for fruits and vegetable click here to purchase an extended warranty for your product.","Sharp 24 in. Bottom-Freezer Counter-Depth Refrigerator (SJB1255GS) The Slim and Spacious 4.2 cu.ft. Freezer Fits All Your Frozen Favorites With Room to Spare Multi Air Flow Evenly Distributes Air Through Multiple Vents in Both Freezer and Refrigerator Select Vacation Mode to Turn Off The Refrigerator Cavity While Your Freezer Remains On Equipped With a Removable Wine Rack, Perfect For Chilling or Displaying Wine Fresh Converter Drawer Provides a Chiller Option for Fresh Food and a Crisper Option for Fruits and Vegetable Click here to purchase an Extended Warranty for your product."
